1000, 0.99399999999999999, 0.65655297796853418, 0.19707304767755288, 0.08169192510738649, 0.03682577732622214, 0.01625094048609529, 0.00684311405191521, 0.00256810929254555, 0.00097866688867309, 0.00021544120107492, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
10000.00000000000000000, 0.99929999999999997, 0.65505586238697866, 0.19748080977113106, 0.07974589458158506, 0.03651619243451682, 0.01712874796595345, 0.00785833175390824, 0.00352225999538489, 0.00153811679860262, 0.00065725246059311, 0.00026825884016907, 0.00008901601369491, 0.00003156468979023, 0.00000769230769231, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
100000.00000000000000000, 0.99990999999999997, 0.65236049878450375, 0.20052030684031621, 0.07892644464823922, 0.03593473068454315, 0.01711894319298715, 0.00812741392379614, 0.00381279857761023, 0.00175805100863698, 0.00080339485135534, 0.00035887100691530, 0.00015786877982697, 0.00006785577923852, 0.00002701548557844, 0.00001081110918534, 0.00000376737142908, 0.00000122795584024, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
1000000.00000000000000000, 0.99999099999999996, 0.64936583647863300, 0.20342305699260435, 0.07913487302519376, 0.03550008522998558, 0.01697611392728806, 0.00819707708020765, 0.00392547509637175, 0.00185923928093385, 0.00087287959827339, 0.00040534781473967, 0.00018661361937654, 0.00008498734093382, 0.00003836843312435, 0.00001689298506436, 0.00000729709015725, 0.00000307318011479, 0.00000121082195427, 0.00000046831391647, 0.00000010369116101, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
10000000.00000000000000000, 0.99999879999999997, 0.64658538382587261, 0.20566878007886497, 0.07981826237665268, 0.03529407372066982, 0.01683230920342034, 0.00819255939345443, 0.00397397231787609, 0.00191144815731412, 0.00091171069815811, 0.00043188982007227, 0.00020322568801624, 0.00009502112532837, 0.00004417860633229, 0.00002032350836930, 0.00000932258868262, 0.00000419546287525, 0.00000187065757891, 0.00000081082410895, 0.00000034729868425, 0.00000014349599410, 0.00000004916692929, 0.00000001763694523, 0.00000000434782609, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
50000000.00000000000000000, 0.99999976000000002, 0.64485986282376984, 0.20686616998636700, 0.08040035687266325, 0.03525433080457874, 0.01674917075679568, 0.00817428650561752, 0.00398987922021043, 0.00193321267144324, 0.00092982886117140, 0.00044418892774684, 0.00021109467523754, 0.00009980117028757, 0.00004694915752709, 0.00002198461084125, 0.00001022102405554, 0.00000472899179469, 0.00000216305909493, 0.00000098289016880, 0.00000043812314121, 0.00000019350932991, 0.00000008415211202, 0.00000003341214726, 0.00000001296277092, 0.00000000403126712, 0.00000000080000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
100000000.00000000000000000, 0.99999987999999995, 0.64417534255478393, 0.20730075436828907, 0.08065823327456323, 0.03525828078172581, 0.01671823286715988, 0.00816513737329593, 0.00399365044333955, 0.00194045759990070, 0.00093583977743248, 0.00044860877189599, 0.00021384397691964, 0.00010149671777486, 0.00004795161639020, 0.00002254748530208, 0.00001055604367485, 0.00000490710846313, 0.00000227031796839, 0.00000103859862745, 0.00000047196769351, 0.00000021039395780, 0.00000009293667937, 0.00000004042203661, 0.00000001605122449, 0.00000000622885551, 0.00000000193749938, 0.00000000038461538, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
150000000.00000000000000000, 0.99999992000000004, 0.64379098391743783, 0.20753456911422885, 0.08080939028322327, 0.03526543862494128, 0.01670157403999784, 0.00815950812869322, 0.00399533970888546, 0.00194409551822032, 0.00093909406821884, 0.00045090111189116, 0.00021534285409452, 0.00010239974420306, 0.00004848794354027, 0.00002285763390050, 0.00001072882114258, 0.00000500856901951, 0.00000232442257645, 0.00000106977329152, 0.00000048893641396, 0.00000022059879698, 0.00000009741637950, 0.00000004329822649, 0.00000001789486416, 0.00000000737508092, 0.00000000253497979, 0.00000000075409217, 0.00000000024691358, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
200000000.00000000000000000, 0.99999992000000004, 0.64352520251844225, 0.20769212097225503, 0.08091631323089528, 0.03527226310548193, 0.01669081933145264, 0.00815517784283552, 0.00399641724528672, 0.00194640691569157, 0.00094130813281664, 0.00045239737852845, 0.00021637467448087, 0.00010300180436769, 0.00004884735343377, 0.00002306814097746, 0.00001084461818345, 0.00000507660907792, 0.00000235968856183, 0.00000109178670997, 0.00000049947754368, 0.00000022698957672, 0.00000010119382136, 0.00000004470456836, 0.00000001944666716, 0.00000000772291695, 0.00000000299764006, 0.00000000093259932, 0.00000000018518519, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
250000000.00000000000000000, 0.99999994400000003, 0.64332307543816603, 0.20780941716966969, 0.08099916405265313, 0.03527876768129175, 0.01668255336846733, 0.00815200453034294, 0.00399697772527044, 0.00194820613198888, 0.00094287185096073, 0.00045358206391594, 0.00021708936816520, 0.00010347416533622, 0.00004911007279585, 0.00002322364906821, 0.00001093778457223, 0.00000512216919486, 0.00000238930606633, 0.00000110613776771, 0.00000050901319004, 0.00000023133634776, 0.00000010402507357, 0.00000004614519478, 0.00000001988018797, 0.00000000834212837, 0.00000000312018384, 0.00000000117905160, 0.00000000029315469, 0.00000000000000000, 0.00000000000000000, 0.00000000000000000
